cms_certification_num,payer,code,internal_revenue_code,description,inpatient_outpatient,price,code_disambiguator
500064,GROSS CHARGE,L2275,02740077,HC ADD LW EXTRM VARUS/VULGUS CORR PLSTC MOD PADD/LN,UNSPECIFIED,409.58,NONE
500064,GROSS CHARGE,L2280,02740078,HC ADDITION TO LOWER EXTREMITY MOLDED INNER BOOT,UNSPECIFIED,1235.15,NONE
500064,GROSS CHARGE,L2320,02740079,HC ADD LOW EXT NONMOLD LACER CSTM FAB ORTHOS ONLY,UNSPECIFIED,615.01,NONE
500064,GROSS CHARGE,L2330,02740080,HC ADD LOW EXT LACER MOLD PT MDL CSTM ORTHOTIC ONLY,UNSPECIFIED,1267.25,NONE
500064,GROSS CHARGE,L2340,02740081,HC ADD LOW EXTREM PRETIBL SHELL MOLDED PT MODEL,UNSPECIFIED,1418.51,NONE
500064,GROSS CHARGE,L2360,02740082,HC ADDITION TO LOWER EXTREMITY EXTENDED STEEL SHANK,UNSPECIFIED,172.05,NONE
500064,GROSS CHARGE,L2370,02740083,HC ADDITION TO LOWER EXTREMITY PATTEN BOTTOM,UNSPECIFIED,640.68,NONE
500064,GROSS CHARGE,L2375,02740084,HC ADD LW EXT TORSION CNTRL ANK JNT&HALF STIRUP,UNSPECIFIED,267.06,NONE
500064,GROSS CHARGE,L2380,02740085,HC ADD LW EXT TORSION CNTRL STRAIT KNEE JNT EA JNT,UNSPECIFIED,295.31,NONE
500064,GROSS CHARGE,L2385,02740086,HC ADD LOW EXTREM STRAIT KNEE JNT HEVY DUTY EA JNT,UNSPECIFIED,314.57,NONE
500064,GROSS CHARGE,L2390,02740087,HC ADDITION LOWER EXTREM OFFSET KNEE JOINT EA JOINT,UNSPECIFIED,256.79,NONE
500064,GROSS CHARGE,L2405,02740088,ADDITION TO KNEE JOINT DROP LOCK EACH,UNSPECIFIED,249.09,NONE
500064,GROSS CHARGE,L2415,02740089,HC ADD KNEE LOCK W/INTEGRATED RLSE MECH MATL EA JNT,UNSPECIFIED,346.66,NONE
500064,GROSS CHARGE,L2425,02740090,HC ADD KNEE JNT DISC/DIAL LOCK ADJ KNEE FLX EA JNT,UNSPECIFIED,368.49,NONE
500064,GROSS CHARGE,L2430,02740091,HC ADD KNEE JNT RATCHET LOCK KNEE EXT EA JNT,UNSPECIFIED,350.52,NONE
500064,GROSS CHARGE,L2500,02740092,HC ADD LW EXTRM THI/WT BEAR GLUTL/ISCH WT BEAR RING,UNSPECIFIED,790.9,NONE
500064,GROSS CHARGE,L2510,02740093,HC ADD LW EXTRM THI/WT BEAR QUADRI-LAT BRIM MOLD PT,UNSPECIFIED,1932.34,NONE
500064,GROSS CHARGE,L2520,02740094,HC ADD LW EXTRM THI/WT BEAR QUADRI-LAT BRIM CSTM,UNSPECIFIED,1138.85,NONE
500064,GROSS CHARGE,L2525,02740095,ADD LW EXTRM ISCH M-L BRIM MOLD PT MDL,UNSPECIFIED,3035.24,NONE
500064,GROSS CHARGE,L2526,02740096,ADD LW EXTRM ISCH M-L BRIM CSTM FIT,UNSPECIFIED,2133.91,NONE
500064,GROSS CHARGE,L2530,02740097,HC ADD LOW EXTREM THIGH/WEIGHT BEAR LACER NONMOLDED,UNSPECIFIED,575.2,NONE
500064,GROSS CHARGE,L2540,02740098,HC ADD LOW EXTREM THI/WEIGHT BEAR LACER MOLD PT MDL,UNSPECIFIED,1249.28,NONE
500064,GROSS CHARGE,L2620,02740099,HC ADD LOW EXTREM PELV CNTRL HIP JOINT HEVY-DUTY EA,UNSPECIFIED,736.99,NONE
500064,GROSS CHARGE,L2622,02740100,HC ADD LOW EXTRM PELV CNTRL HIP JNT ADJUSTBL FLX EA,UNSPECIFIED,717.72,NONE
500064,GROSS CHARGE,L2624,02740101,HC ADD LW EXTRM PELV HIP JNT ADJ FLX EXT ABDUCT EA,UNSPECIFIED,895.16,NONE
500064,GROSS CHARGE,L2630,02740102,HC ADD LOW EXTREM PELVIC CONTROL BAND & BELT UNI,UNSPECIFIED,612.44,NONE
500064,GROSS CHARGE,L2640,02740103,HC ADDITION LOW EXTREM PELV CONTROL BAND & BELT BIL,UNSPECIFIED,956.54,NONE
500064,GROSS CHARGE,L2755,02740104,HC ADD LOW EXT ORTHOTIC HYBRID COMPOS PER SEG CSTM,UNSPECIFIED,354.36,NONE
500064,GROSS CHARGE,L2760,02740105,HC ADDITION LOW EXTREM ORTHOTIC EXT PER EXT PER BAR,UNSPECIFIED,145.09,NONE
500064,GROSS CHARGE,L2780,02740107,HC ADD LOW EXTREM ORTHOTIC NONCORROSIVE FINISH BAR,UNSPECIFIED,234.96,NONE
500064,GROSS CHARGE,L2785,02740108,HC ADDITION LOW EXTREM ORTHOTIC DROP LOCK RETAIN EA,UNSPECIFIED,86.02,NONE
500064,GROSS CHARGE,L2795,02740109,HC ADD LOW EXTREM ORTHOTIC KNEE CNTRL FULL KNEECAP,UNSPECIFIED,247.8,NONE
500064,GROSS CHARGE,L2800,02740110,HC ADD LOW EXT ORTHOT KNEE CNTRL KNEE CAP CSTM ONLY,UNSPECIFIED,288.89,NONE
500064,GROSS CHARGE,L2810,02740111,HC ADD LOW EXTREM ORTHOTIC KNEE CONTROL CONDYLR PAD,UNSPECIFIED,191.31,NONE
500064,GROSS CHARGE,L2820,02740112,HC ADD LW EXT ORTH SFT INTERFCE MOLD BELW KNEE,UNSPECIFIED,225.38,NONE
500064,GROSS CHARGE,L2830,02740113,HC ADD LW EXT ORTHOTIC SOFT INTERFCE MOLD ABVE KNEE,UNSPECIFIED,230.48,NONE
500064,GROSS CHARGE,L2840,02740114,HC ADD LOW EXTREM ORTHOTIC TIB LENGTH SOCK FX/= EA,UNSPECIFIED,119.41,NONE
500064,GROSS CHARGE,L2850,02740115,HC ADD LOW EXTREM ORTHOT FEM LENGTH SOCK FX/EQUL EA,UNSPECIFIED,143.89,NONE
500064,GROSS CHARGE,L3000,02740116,HC FT INSRT MOLD PT MDL UCB TYPE BERKLY SHELL EA,UNSPECIFIED,883.35,NONE
500064,GROSS CHARGE,L3010,02740117,HC FT INSRT REMV MOLD PT MDL LNGTUDNL ARCH SUPP EA,UNSPECIFIED,469.92,NONE
500064,GROSS CHARGE,L3020,02740118,HC FOOT INSRT REMV MOLD PT MDL LNGTUDNL/MT SUPP EA,UNSPECIFIED,507.79,NONE
500064,GROSS CHARGE,L3030,02740119,HC FOOT INSERT REMOVABLE FORMED PATIENT FOOT EACH,UNSPECIFIED,232.39,NONE
500064,GROSS CHARGE,L3040,02740121,HC FOOT ARCH SUPPORT REMV PREMOLDED LONGTUDNL EA,UNSPECIFIED,129.68,NONE
500064,GROSS CHARGE,L3216,02740123,HC ORTHOPEDIC FOOTWEAR LADIES SHOE DEPTH INLAY EACH,UNSPECIFIED,145.09,NONE
500064,GROSS CHARGE,L3221,02740126,HC ORTHOPEDIC FOOTWEAR MENS SHOE DEPTH INLAY EACH,UNSPECIFIED,183.61,NONE
500064,GROSS CHARGE,L3224,02740128,ORTHOPEDIC FOOTWEAR WOMAN SHOE OXFRD PART BRACE,UNSPECIFIED,155.36,NONE
500064,GROSS CHARGE,L3225,02740129,ORTHOPEDIC FOOTWEAR MAN SHOE OXFORD PART BRACE,UNSPECIFIED,174.61,NONE
500064,GROSS CHARGE,L3260,02740133,HC SURGICAL BOOT/SHOE EACH,UNSPECIFIED,45.84,NONE
500064,GROSS CHARGE,L3300,02740134,LIFT ELEVATION HEEL TAPERED METATARSALS PER INCH,UNSPECIFIED,147.66,NONE
500064,GROSS CHARGE,L3310,02740135,LIFT ELEVATION HEEL AND SOLE NEOPRENE PER INCH,UNSPECIFIED,231.75,NONE
500064,GROSS CHARGE,L3332,02740136,LIFT ELEV INSIDE SHOE TAPERED UP ONE-HALF INCH,UNSPECIFIED,172.05,NONE
500064,GROSS CHARGE,L3334,02740137,LIFT ELEVATION HEEL PER INCH,UNSPECIFIED,109.14,NONE
500064,GROSS CHARGE,L3350,02740138,HEEL WEDGE,UNSPECIFIED,56.5,NONE
500064,GROSS CHARGE,L3360,02740139,SOLE WEDGE OUTSIDE SOLE,UNSPECIFIED,91.68,NONE
500064,GROSS CHARGE,L3390,02740140,OUTFLARE WEDGE,UNSPECIFIED,123.25,NONE
500064,GROSS CHARGE,L3400,02740141,METATARSAL BAR WEDGE ROCKER,UNSPECIFIED,109.14,NONE
500064,GROSS CHARGE,L3410,02740142,METATARSAL BAR WEDGE BETWEEN SOLE,UNSPECIFIED,225.97,NONE
500064,GROSS CHARGE,L3420,02740143,FULL SOLE AND HEEL WEDGE BETWEEN SOLE,UNSPECIFIED,133.53,NONE
500064,GROSS CHARGE,L3540,02740144,ORTHOPEDIC SHOE ADDITION SOLE FULL,UNSPECIFIED,125.82,NONE
500064,GROSS CHARGE,L3580,02740145,ORTHOPED SHOE ADD CONVERT INSTEP VELCRO CLOS,UNSPECIFIED,159.21,NONE
500064,GROSS CHARGE,L3620,02740146,TRNSF ORTHOT 1 SHOE-ANOTHR SOLID STIRRUP EXIST,UNSPECIFIED,187.45,NONE
500064,GROSS CHARGE,L3630,02740147,TRNSF ORTHOS 1 SHOE TO ANOTHER SOLID STIRRUP NEW,UNSPECIFIED,246.52,NONE
500064,GROSS CHARGE,L3671,02740150,SHLDR ORTHOTIC SHLDR CAP DESN W/O JNTS CSTM FAB,UNSPECIFIED,1793.66,NONE
500064,GROSS CHARGE,L3702,02740153,HC ELBOW ORTHOTIC W/O JOINTS CUSTOM FABRICATED,UNSPECIFIED,590.98,NONE
500064,GROSS CHARGE,L3740,02740155,HC EO DBL UPRT W/CUFF ADJ LOCK W/ACTV CNTRL CSTM,UNSPECIFIED,2316.23,NONE
500064,GROSS CHARGE,L3760,02740156,HC ELBOW ORTHOSIS ADJ POS LOCKING JOINT PREFAB ITEM,UNSPECIFIED,1221.13,NONE
500064,GROSS CHARGE,L3762,02740157,HC ELB ORTHOT RIGD W/O JNT W/SFT INTRFCE MATL PRFAB,UNSPECIFIED,241.38,NONE
500064,GROSS CHARGE,L3763,02740158,EWHO RIGID W/O JOINTS CUSTOM FABRICATED,UNSPECIFIED,1523.15,NONE
500064,GROSS CHARGE,L3764,02740159,HC EWHO INCL 1/MORE NONTORSION JOINTS CSTM FAB,UNSPECIFIED,1681.96,NONE
500064,GROSS CHARGE,L3766,02740160,HC EWHFO INCL 1/MORE NONTORSION JOINTS CSTM FAB,UNSPECIFIED,3068.62,NONE
500064,GROSS CHARGE,L3806,02740161,WHFO CUSTOM FABRICATED INCL FITTING & ADJUSTMENT,UNSPECIFIED,937.28,NONE
500064,GROSS CHARGE,L3807,02740162,WHFO W/O JOINT PREFAB INCL FIT&ADJS ANY TYPE,UNSPECIFIED,580.44,NONE
500064,GROSS CHARGE,L3808,02740163,WRIST HAND FINGER ORTHOTIC RIGID W/O JNT; CUSTOM,UNSPECIFIED,740.49,NONE
500064,GROSS CHARGE,L3900,02740164,WHFO DYN FLEXOR HINGE WRST/FNGR DRIVEN CSTM FAB,UNSPECIFIED,3212.42,NONE
500064,GROSS CHARGE,L3905,02740165,WHO INCL 1/MORE NONTORSION JOINTS CSTM FAB,UNSPECIFIED,1973.41,NONE
500064,GROSS CHARGE,L3906,02740166,WHO W/O JNT MAY INCL SFT INTRFCE STRAPS CSTM FAB,UNSPECIFIED,875.67,NONE
500064,GROSS CHARGE,L3908,02740167,WHO EXT CNTRL COCK-UP NONMOLD PRFAB W/FIT&ADJ,UNSPECIFIED,178.19,NONE
500064,GROSS CHARGE,L3912,02740169,HFO FLX GLOV W/ELAST FNGR CNTRL PRFAB W/FIT&ADJ,UNSPECIFIED,270.91,NONE
500064,GROSS CHARGE,L3913,02740170,HFO W/O JOINTS CUSTOM FABRICATED,UNSPECIFIED,557.24,NONE
500064,GROSS CHARGE,L3915,02740171,WRIST HAND ORTHOTIC 1/> NONTORSION JOINTS PREFAB,UNSPECIFIED,1181.22,NONE
500064,GROSS CHARGE,L3919,02740172,HC HAND ORTHOTIC W/O JOINTS CUSTOM FABRICATED,UNSPECIFIED,572.63,NONE
500064,GROSS CHARGE,L3921,02740173,HFO INCL 1/MORE NONTORSION JOINTS CUSTOM FAB,UNSPECIFIED,665.08,NONE
500064,GROSS CHARGE,L3923,02740174,HFO W/O JNT MAY INCL SFT INTERFCE STRAPS PRFAB,UNSPECIFIED,201.57,NONE
500064,GROSS CHARGE,L3925,02740175,HC FO PIP/DIP NONTORSION JOINT/SPRING PREFABRICATED,UNSPECIFIED,142.52,NONE
500064,GROSS CHARGE,L3927,02740176,HC FO PIP/DIP W/O JOINT/SPRING PREFABRICATED,UNSPECIFIED,116.84,NONE
500064,GROSS CHARGE,L3929,02740177,HFO PREFABRICATED INCL FITTING AND ADJUSTMENT,UNSPECIFIED,213.13,NONE
500064,GROSS CHARGE,L3931,02740178,WHFO PREFABRICATED INCL FITTING & ADJUSTMENT,UNSPECIFIED,436.54,NONE
500064,GROSS CHARGE,L3933,02740179,HC FINGER ORTHOTIC W/O JOINTS CUSTOM FABRICATED,UNSPECIFIED,423.7,NONE
500064,GROSS CHARGE,L3935,02740180,HC FINGER ORTHOTIC NONTORSION JOINT CUSTOM FAB,UNSPECIFIED,480.2,NONE
500064,GROSS CHARGE,L3960,02740181,SEWHO ABDUCT PSTN AIRPLANE DESN PREFAB W/FIT&ADJ,UNSPECIFIED,2096.68,NONE
500064,GROSS CHARGE,L3980,02740182,UP EXTREM FX ORTHOTIC HUM PREFABR INCL FIT&ADJ,UNSPECIFIED,818.76,NONE
500064,GROSS CHARGE,L3982,02740183,UP EXTRM FX ORTHOT RADUS/ULNAR PREFAB W/FIT&ADJ,UNSPECIFIED,825.58,NONE
500064,GROSS CHARGE,L3984,02740184,UP EXTREM FX ORTHOTIC WRST PREFAB INCL FIT&ADJ,UNSPECIFIED,793.47,NONE
500064,GROSS CHARGE,L3995,02740185,HC ADD UPPER EXTREM ORTHOTIC SOCK FRACTURE/EQUAL EA,UNSPECIFIED,103.14,NONE
500064,GROSS CHARGE,L4002,02740187,REPL STRAP ANY ORTHOTIC ALL CMPNTS ANY LEN TYPE,UNSPECIFIED,110.41,NONE
500064,GROSS CHARGE,L4020,02740188,REPLACE QUADRILAT SOCKET BRIM MOLDED PT MODEL,UNSPECIFIED,2241.75,NONE
500064,GROSS CHARGE,L4030,02740189,REPLACE QUADRILATERAL SOCKET BRIM CUSTOM FITTED,UNSPECIFIED,1543.3,NONE
500064,GROSS CHARGE,L4040,02740190,REPLACE MOLDED THI LACER CSTM FAB ORTHOTIC ONLY,UNSPECIFIED,1272.39,NONE
500064,GROSS CHARGE,L4060,02740191,REPLACE HIGH ROLL CUFF,UNSPECIFIED,947.55,NONE
500064,GROSS CHARGE,L4070,02740192,REPLACE PROXIMAL AND DISTAL UPRIGHT FOR KAFO,UNSPECIFIED,779.35,NONE
500064,GROSS CHARGE,L4080,02740193,REPLACE METAL BANDS KAFO PROXIMAL THIGH,UNSPECIFIED,281.18,NONE
500064,GROSS CHARGE,L4090,02740194,REPLACE METAL BANDS KAFO-AFO CALF/DISTAL THIGH,UNSPECIFIED,281.18,NONE
500064,GROSS CHARGE,L4100,02740195,REPLACE LEATHER CUFF KAFO PROXIMAL THIGH,UNSPECIFIED,327.41,NONE
500064,GROSS CHARGE,L4110,02740196,REPLACE LEATHER CUFF KAFO-AFO CALF/DISTAL THIGH,UNSPECIFIED,267.06,NONE
500064,GROSS CHARGE,L4130,02740197,REPLACE PRETIBIAL SHELL,UNSPECIFIED,1547.15,NONE
500064,GROSS CHARGE,L4205,02740198,REPAIR ORTHOTIC DEVC LABOR COMPONENT PER 15 MIN,UNSPECIFIED,92.62,NONE
500064,GROSS CHARGE,L4210,02740199,REPAIR ORTHOTIC DEVC REPAIR/REPLACE MINOR PARTS,UNSPECIFIED,111.67,NONE
500064,GROSS CHARGE,L4350,02740200,HC ANKLE CNTRL ORTHOSIS STIRRUP RIGID PRFAB FIT&ADJ,UNSPECIFIED,249.09,NONE
500064,GROSS CHARGE,L4360,02740201,WALKING BOOT PNEUMAT &/VACUUM PREFAB W/FIT&ADJ,UNSPECIFIED,916.81,NONE
500064,GROSS CHARGE,L4370,02740202,PNEUMATIC FULL LEG SPLINT PREFAB INCL FIT&ADJ,UNSPECIFIED,630.42,NONE
500064,GROSS CHARGE,L4386,02740203,WALKING BOOT NON-PNEUMATC  PREFAB W/FIT&ADJ,UNSPECIFIED,431.4,NONE
500064,GROSS CHARGE,L4392,02740204,REPLACEMENT SOFT INTERFACE MATERIAL STATIC AFO,UNSPECIFIED,59.06,NONE
500064,GROSS CHARGE,L4396,02740205,STAT ANK FT ORTHOS W/SFT INTERFCE MATL ADJ FIT,UNSPECIFIED,420.78,NONE
500064,GROSS CHARGE,L4398,02740206,HC FT DROP SPLNT RECUMBNT PSTN DEVC PRFAB W/FIT&ADJ,UNSPECIFIED,187.45,NONE
500064,GROSS CHARGE,L5000,02740207,PART FT SHOE INSERT W/LONGTUDNL ARCH TOE FILLER,UNSPECIFIED,1259.55,NONE
500064,GROSS CHARGE,L5020,02740209,PART FT MOLDED SOCKET TIB TUBERCLE HT W/TOE FIL,UNSPECIFIED,5624.94,NONE
500064,GROSS CHARGE,L5050,02740210,ANKLE SYMES MOLDED SOCKET SACH FOOT,UNSPECIFIED,7443.0,NONE
500064,GROSS CHARGE,L5100,02740211,BELOW KNEE MOLDED SOCKET SHIN SACH FOOT,UNSPECIFIED,6960.24,NONE
500064,GROSS CHARGE,L5105,02740212,HC BELOW KNEE PLSTC SOCKT JNT&THIGH LACER SACH FOOT,UNSPECIFIED,9820.86,NONE
500064,GROSS CHARGE,L5150,02740213,KNEE DISRTC MOLD SOCKT EXT KNEE JNT SHIN SACH FT,UNSPECIFIED,10157.25,NONE
500064,GROSS CHARGE,L5200,02740214,HC ABVE KNEE MOLD SOCKT 1 AXIS CONSTANT FRICTION,UNSPECIFIED,10144.41,NONE
500064,GROSS CHARGE,L5210,02740215,HC ABVE KNEE SHRT PROSTH NO KNEE JNT NO ANK JNT EA,UNSPECIFIED,8059.29,NONE
500064,GROSS CHARGE,L5220,02740216,HC ABVE KNEE SHRT PROSTH W/ARTIC ANK/FOOT DYN,UNSPECIFIED,9159.63,NONE
500064,GROSS CHARGE,L5230,02740217,ABVE KNEE PROX FEM FOCAL DEFIC SACH FOOT,UNSPECIFIED,12250.07,NONE
500064,GROSS CHARGE,L5301,02740218,HC BELW KNEE MOLD SOCKT SHIN SACH FT ENDOSKEL SYS,UNSPECIFIED,6980.78,NONE
500064,GROSS CHARGE,L5321,02740220,HC ABOVE KNEE OPEN END SACH FT ENDO SYS 1 AXIS KNEE,UNSPECIFIED,10778.68,NONE
500064,GROSS CHARGE,L5331,02740221,JOINT SINGLE AXIS KNEE SACH FOOT,UNSPECIFIED,15294.3,NONE
500064,GROSS CHARGE,L5341,02740222,SINGLE AXIS KNEE SACH FOOT,UNSPECIFIED,15964.52,NONE
500064,GROSS CHARGE,L5400,02740223,IMMED POSTSURG/ERLY FIT APPLY RIGD DRESS W/1 CHG,UNSPECIFIED,3331.83,NONE
500064,GROSS CHARGE,L5410,02740224,IMMED POSTSURG APPL RIGD DRESS W/EA ADD CAST CHG,UNSPECIFIED,1280.08,NONE
500064,GROSS CHARGE,L5420,02740225,IMMED POSTSURG INIT RIGD DRESS 1 CHG AK/KNEE,UNSPECIFIED,4023.87,NONE
500064,GROSS CHARGE,L5430,02740226,IMMED POSTSURG INIT RIGD DRSG AK EA ADD CAST CHG,UNSPECIFIED,1258.26,NONE
500064,GROSS CHARGE,L5450,02740227,IMMED POSTSURG APPLIC NONWT BEAR RIGD BELW KNEE,UNSPECIFIED,1272.07,NONE
500064,GROSS CHARGE,L5460,02740228,IMMED POSTSURG APPLIC NONWT BEAR RIGD ABVE KNEE,UNSPECIFIED,1699.94,NONE
500064,GROSS CHARGE,L5530,02740229,PREP BK PTB SCKT NON-ALIGN THERMOPLSTC/=MOLD MDL,UNSPECIFIED,5000.95,NONE
500064,GROSS CHARGE,L5540,02740230,PREP BK PTB SCKT NON-ALIGN LAMNATD SCKT MOLD MDL,UNSPECIFIED,5513.24,NONE
500064,GROSS CHARGE,L5580,02740231,PREP AK DISARTIC NON-ALIGN THERMOPLSTC/=MOLD MDL,UNSPECIFIED,6487.75,NONE
500064,GROSS CHARGE,L5585,02740232,PREP AK-DISARTC NON-ALIGN PRFAB ADJ OPN END SCKT,UNSPECIFIED,7188.78,NONE
500064,GROSS CHARGE,L5590,02740233,PREP AK-DISARTIC NON-ALIGN LAMINATED SCKT MOLD,UNSPECIFIED,6295.16,NONE
500064,GROSS CHARGE,L5611,02740234,HC ADD LW EXTRM ENDO AK-DISRTC 4-BAR LINK W/FRICT,UNSPECIFIED,4397.5,NONE
500064,GROSS CHARGE,L5613,02740235,HC ADD LW EXTRM ENDO AK-DISARTIC 4-BAR W/HYDRAULIC,UNSPECIFIED,6105.14,NONE
500064,GROSS CHARGE,L5614,02740236,HC ADD LW EXT EXOSKEL SYS AK-DISARTC 4-BAR PNEUMAT,UNSPECIFIED,4129.15,NONE
500064,GROSS CHARGE,L5616,02740237,HC ADD LW EXTRM ENDO AK UNIVERSAL MXPLX SYS FRICT,UNSPECIFIED,3384.46,NONE
500064,GROSS CHARGE,L5617,02740238,HC ADD LW EXTRM QUICK CHG SLF-ALIGN U AK/BK EA,UNSPECIFIED,1369.96,NONE
500064,GROSS CHARGE,L5618,02740239,HC ADDITION TO LOWER EXTREMITY TEST SOCKET SYMES,UNSPECIFIED,778.06,NONE
500064,GROSS CHARGE,L5620,02740240,HC ADDITION LOWER EXTREMITY TEST SOCKET BELOW KNEE,UNSPECIFIED,820.44,NONE
500064,GROSS CHARGE,L5622,02740241,HC ADDITION LOWER EXTREM TEST SOCKET KNEE DISARTIC,UNSPECIFIED,1045.13,NONE
500064,GROSS CHARGE,L5624,02740242,HC ADDITION LOWER EXTREMITY TEST SOCKET ABOVE KNEE,UNSPECIFIED,937.28,NONE
500064,GROSS CHARGE,L5626,02740243,HC ADDITION LOWER EXTREM TEST SOCKET HIP DISARTIC,UNSPECIFIED,1363.55,NONE
500064,GROSS CHARGE,L5628,02740244,HC ADDITION LOWER EXTREM TEST SOCKET HEMIPELVECTOMY,UNSPECIFIED,1507.35,NONE
500064,GROSS CHARGE,L5629,02740245,HC ADDITION LOWER EXTREM BELOW KNEE ACRYLIC SOCKET,UNSPECIFIED,790.9,NONE
500064,GROSS CHARGE,L5630,02740246,HC ADD LOW EXTREM SYMES TYPE EXPANDABLE WALL SOCKT,UNSPECIFIED,1263.4,NONE
500064,GROSS CHARGE,L5631,02740247,HC ADD LW EXT ABVE KNEE/KNEE DISARTIC ACRYLC SOCKT,UNSPECIFIED,1096.49,NONE
500064,GROSS CHARGE,L5632,02740248,HC ADD LOW EXTREM SYMES TYPE PTB BRIM DESIGN SOCKT,UNSPECIFIED,740.83,NONE
500064,GROSS CHARGE,L5634,02740249,HC ADD LOW EXTREM SYMES TYPE POST OPENING SOCKT,UNSPECIFIED,880.78,NONE
500064,GROSS CHARGE,L5636,02740250,HC ADDITION LOW EXTREM SYMES TYPE MED OPENING SOCKT,UNSPECIFIED,784.49,NONE
500064,GROSS CHARGE,L5637,02740251,HC ADDITION LOWER EXTREMITY BELOW KNEE TOTAL CNTC,UNSPECIFIED,909.03,NONE
500064,GROSS CHARGE,L5638,02740252,HC ADDITION LOWER EXTREM BELOW KNEE LEATHER SOCKET,UNSPECIFIED,1376.39,NONE
500064,GROSS CHARGE,L5643,02740253,HC ADD LW EXT HIP DISARTIC FLX INNR SOCKT EXT FRAME,UNSPECIFIED,4451.42,NONE
500064,GROSS CHARGE,L5645,02740254,HC ADD LW EXT BELW KNEE FLXIBLE INNR SOCKT EXT FRME,UNSPECIFIED,1986.25,NONE
500064,GROSS CHARGE,L5647,02740255,HC ADDITION LOWER EXTREM BELOW KNEE SUCTION SOCKET,UNSPECIFIED,1982.41,NONE
500064,GROSS CHARGE,L5649,02740256,HC ADD LW EXT ISCHIAL CONTAINMENT/NARROW M-L SOCKET,UNSPECIFIED,5013.79,NONE
500064,GROSS CHARGE,L5650,02740257,HC ADD LW EXT TOTAL CONTACT ABVE KNEE/KNEE DISARTC,UNSPECIFIED,1586.94,NONE
500064,GROSS CHARGE,L5651,02740258,HC ADD LW EXT ABVE KNEE FLXIBLE INNR SOCKT EXT FRME,UNSPECIFIED,3198.3,NONE
500064,GROSS CHARGE,L5652,02740259,HC ADD LW EXT SUCTN SUSP ABVE KNEE/KNEE DISARTIC,UNSPECIFIED,1084.94,NONE
500064,GROSS CHARGE,L5653,02740260,HC ADD LOW EXTREM KNEE DISARTIC XPNDABLE WALL SOCKT,UNSPECIFIED,1782.11,NONE
500064,GROSS CHARGE,L5654,02740261,HC ADDITION TO LOWER EXTREMITY SOCKET INSERT SYMES,UNSPECIFIED,1069.53,NONE
500064,GROSS CHARGE,L5655,02740262,HC ADDITION LOWER EXTREM SOCKET INSERT BELOW KNEE,UNSPECIFIED,862.81,NONE
500064,GROSS CHARGE,L5656,02740263,HC ADDITION LOWER EXTREM SOCKT INSERT KNEE DISARTIC,UNSPECIFIED,1232.58,NONE
500064,GROSS CHARGE,L5661,02740264,HC ADD LOW EXTREM SOCKT INSERT MULTIDUROMETER SYMES,UNSPECIFIED,1517.62,NONE
500064,GROSS CHARGE,L5665,02740265,HC ADD LW EXTRM SOCKT INSRT MXIDUROMETER BELW KNEE,UNSPECIFIED,1276.24,NONE
500064,GROSS CHARGE,L5666,02740266,HC ADDITION LOWER EXTREM BELOW KNEE CUFF SUSPENSION,UNSPECIFIED,177.18,NONE
500064,GROSS CHARGE,L5668,02740267,HC ADDITION LOW EXTREM BELOW KNEE MOLDED DIST CUSHN,UNSPECIFIED,308.15,NONE
500064,GROSS CHARGE,L5670,02740268,HC ADD LOW EXTREM BELW KNEE MOLD SUPRACONDYLR SUSP,UNSPECIFIED,740.83,NONE
500064,GROSS CHARGE,L5671,02740269,HC ADD LW EXTRM BELW/ABVE KNEE SUSP LOCK MECH,UNSPECIFIED,1652.43,NONE
500064,GROSS CHARGE,L5672,02740270,HC ADD LOW EXTREM BELOW KNEE REMV MED BRIM SUSP,UNSPECIFIED,806.31,NONE
500064,GROSS CHARGE,L5673,02740271,HC ADD LW EXT CSTM MOLD/PRFAB FOR USE W/LOCK MECH,UNSPECIFIED,1859.08,NONE
500064,GROSS CHARGE,L5676,02740272,HC ADD LOW EXTREM BELW KNEE KNEE JNT 1 AXIS PAIR,UNSPECIFIED,1051.55,NONE
500064,GROSS CHARGE,L5677,02740273,HC ADD LOW EXTREM BELW KNEE KNEE JNT POLYCNTRC PAIR,UNSPECIFIED,1341.72,NONE
500064,GROSS CHARGE,L5678,02740274,HC ADDITION LOW EXTREM BELOW KNEE JOINT COVERS PAIR,UNSPECIFIED,119.41,NONE
500064,GROSS CHARGE,L5679,02740275,HC ADD LW EXT BK/AK CSTM MOLD/PRFAB NOT W/LOCK MECH,UNSPECIFIED,1488.09,NONE
500064,GROSS CHARGE,L5680,02740276,HC ADD LOW EXTREM BELOW KNEE THIGH LACER NONMOLDED,UNSPECIFIED,884.63,NONE
500064,GROSS CHARGE,L5684,02740277,HC ADDITION LOWER EXTREMITY BELOW KNEE FORK STRAP,UNSPECIFIED,170.77,NONE
500064,GROSS CHARGE,L5685,02740278,HC ADD LOW EXT PROS BELW KNEE SUSP/SEAL SLEEVE EA,UNSPECIFIED,314.57,NONE
500064,GROSS CHARGE,L5686,02740279,HC ADDITION LOWER EXTREMITY BELOW KNEE BACK CHECK,UNSPECIFIED,159.21,NONE
500064,GROSS CHARGE,L5688,02740280,HC ADD LOW EXTREM BELOW KNEE WAIST BELT WEBBING,UNSPECIFIED,199.02,NONE
