LAST UPDATED: 6/10/2021,Code Type,Code,Category,Description,Charges,Self-Pay Rate
,CPTHCPCS,11045,AMBULATORY,DEBRIDEMENT SQ TISSUE EA ADD 20SQCM (+),524.7,393.53
,CPTHCPCS,11046,AMBULATORY,DEBRIDEMENT MUSCLE/FASCIA ADD 20SQCM (+),671.1,503.33
,CPTHCPCS,11047,AMBULATORY,DEBRIDE BONE ADD-ON,2332.3,1749.23
,CPTHCPCS,11055,AMBULATORY,PAIR/CUT BNGN HYPERKERTOTIC 1 LES,211.4,158.55
,CPTHCPCS,11056,AMBULATORY,PAIR/CUT BNGN HYPERKERTOTIC 2-4 LESIONS,223.6,167.7
,CPTHCPCS,11057,AMBULATORY,PAIR/CUT BNGN HYPERKERTOTIC >4 LESIONS,293.5,220.13
,CPTHCPCS,11102,AMBULATORY,TANGENTIAL BIOPSY OF SKIN: SINGLE LESION,279,209.25
,CPTHCPCS,11103,AMBULATORY,TANGENTIAL BIOPSY OF SKIN; EACH SEPARATE/ADDL LESION,237.8,178.35
,CPTHCPCS,11104,AMBULATORY,PUNCH BIOPSY OF SKIN; SINGLE LESION,349.5,262.13
,CPTHCPCS,11104,OPS,OR/PX ROOM PUNCH BX SKIN SINGLE LESION,1040,780
,CPTHCPCS,11105,AMBULATORY,PUNCH BIOPSY OF SKIN; EACH SEPARATE/ADDL LESION,297.8,223.35
,CPTHCPCS,11106,AMBULATORY,INCISIONAL BIOPSY OF SKIN; SINGLE LESION,425.3,318.98
,CPTHCPCS,11107,AMBULATORY,INCISIONAL BIOPSY OF SKIN; EACH SEPARATE/ADDL LESION,362.5,271.88
,CPTHCPCS,11200,AMBULATORY,REMOVAL SKIN TAGS <15 LES,239.3,179.48
,CPTHCPCS,11201,AMBULATORY,REMOVAL SKIN TAGS EA ADD 10 LESIONS,173.1,129.83
,CPTHCPCS,11300,AMBULATORY,SHV LSN TRNK/ARM/LEG <0.5CM,199.5,149.63
,CPTHCPCS,11301,AMBULATORY,SHV LSN TRNK/ARM/LEG 0.6-1CM,224.6,168.45
,CPTHCPCS,11302,AMBULATORY,SHV LSN TRNK/ARM/LEG 1.1-2CM,273.5,205.13
,CPTHCPCS,11303,AMBULATORY,SHV LSN TRNK/ARM/LEG >2CM,457,342.75
,CPTHCPCS,11305,AMBULATORY,SHV LSN SCLP/NCK/HND/FT/GNT <0.5CM,244.4,183.3
,CPTHCPCS,11306,AMBULATORY,SHV LSN SCLP/NCK/HND/FT/GNT 0.6-1CM,260.3,195.23
,CPTHCPCS,11307,AMBULATORY,SHV LSN SCLP/NCK/HND/FT/GNT 1.1-2CM,313,234.75
,CPTHCPCS,11308,AMBULATORY,SHV LSN SCLP/NCK/HND/FT/GNT >2CM,388.3,291.23
,CPTHCPCS,11310,AMBULATORY,SHV FCE/EAR/EYLD/NSE/LPS/MUC MEMB <0.5CM,297.2,222.9
,CPTHCPCS,11311,AMBULATORY,SHV FCE/EAR/EYLD/NSE/LPS/MUC MEMB 0.6-1CM,347.4,260.55
,CPTHCPCS,11312,AMBULATORY,SHV FCE/EAR/EYLD/NSE/LPS/MUC MEMB1.1-2CM,379.1,284.33
,CPTHCPCS,11313,AMBULATORY,SHV FCE/EAR/EYLD/NSE/LPS/MUC MEMB >2CM,470.2,352.65
,CPTHCPCS,11400,AMBULATORY,EXSN BGN LSN TRNK/ARM/LEG<0.5CM,779.1,584.33
,CPTHCPCS,11401,AMBULATORY,EXSN BGN LSN TRNK/ARM/LEG 0.6-1CM,878.1,658.58
,CPTHCPCS,11402,AMBULATORY,EXSN BGN LSN TRNK/ARM/LEG 1.1-2CM,926.9,695.18
,CPTHCPCS,11403,AMBULATORY,EXSN BGN LSN TRNK/ARM/LEG 2.1-3CM,1100,825
,CPTHCPCS,11404,AMBULATORY,EXSN BGN LSN TRNK/ARM/LEG 3.1-4CM,1158,868.5
,CPTHCPCS,11406,AMBULATORY,EXSN BGN LSN TRNK/ARM/LEG >4CM,1369.2,1026.9
,CPTHCPCS,11420,AMBULATORY,EXSN BGN LSN SCLP/NCK/HND/FT/GNT <0.5CM,754.3,565.73
,CPTHCPCS,11421,AMBULATORY,EXSN BGN LSN SCLP/NCK/HND/FT/GNT 0.6-1CM,917.7,688.28
,CPTHCPCS,11422,AMBULATORY,EXSN BGN LSN SCLP/NCK/HND/FT/GNT 1.1-2CM,969.2,726.9
,CPTHCPCS,11423,AMBULATORY,EXSN BGN LSN SCLP/NCK/HND/FT/GNT 2.1-3CM,1150,862.5
,CPTHCPCS,11424,AMBULATORY,EXSN BGN LSN SCLP/NCK/HND/FT/GNT 3.1-4CM,1210.8,908.1
,CPTHCPCS,11426,AMBULATORY,EXSN BGN LSN SCLP/NCK/HND/FT/GNT >4CM,1431.2,1073.4
,CPTHCPCS,11440,AMBULATORY,EXSN BGN LSN FCE/EAR/EYLD/NSE/LPS <0.5CM,1147.4,860.55
,CPTHCPCS,11441,AMBULATORY,EXSN BGN LSN FCE/EAR/EYLD/NSE/LPS 0.6-1CM,1234.6,925.95
,CPTHCPCS,11442,AMBULATORY,EXSN BGN LSN FCE/EAR/EYLD/NSE/LPS 1.1-2CM,1168.5,876.38
,CPTHCPCS,11443,AMBULATORY,EXSN BGN LSN FCE/EAR/EYLD/NSE/LPS 2.1-3CM,1468.2,1101.15
,CPTHCPCS,11444,AMBULATORY,EXSN BGN LSN FCE/EAR/EYLD/NSE/LPS 3.1-4CM,1679.5,1259.63
,CPTHCPCS,11446,AMBULATORY,EXSN BGN LSN FCE/EAR/EYLD/NSE/LPS >4CM,1915.7,1436.78
,CPTHCPCS,11720,AMBULATORY,DEBRIDE NAIL ANY METHOD 1-5,265.5,199.13
,CPTHCPCS,11730,AMBULATORY,AVULSION NAIL PLATE PARTIAL/COMPL SGL,294.2,220.65
,CPTHCPCS,11730,SURGICAL SERVICES,MAST PROC NAIL PLATE AVULSION FIRST NAIL,219.8,164.85
,CPTHCPCS,11732,AMBULATORY,REMOVE NAIL PLATE ADD-ON,268.8,201.6
,CPTHCPCS,11732,SURGICAL SERVICES,MAST PROC NAIL PLATE AVULSION ADDITIONAL NAIL,106.8,80.1
,CPTHCPCS,11740,AMBULATORY,EVACUATION SUBUNGAL HEMATOMA,300,225
,CPTHCPCS,11750,AMBULATORY,EXC NAIL/MATRIX PART OR COMP,926.4,694.8
,CPTHCPCS,11760,AMBULATORY,REPAIR OF NAIL BED,1025.8,769.35
,CPTHCPCS,11765,AMBULATORY,WEDGE EXC SKIN NAIL FOLD,270.3,202.73
,CPTHCPCS,11765,AMBULATORY,WEDGE EXC SKIN NAIL FOLD BILATERAL,405.5,304.13
,CPTHCPCS,11765,AMBULATORY,WEDGE EXC SKIN NAIL FOLD,405.5,304.13
,CPTHCPCS,11900,AMBULATORY,INJCT INTRALESION UP TO 7 LSNS,183.4,137.55
,CPTHCPCS,11900,OPS,INJECTION INTO SKIN LESIONS,520,390
,CPTHCPCS,11901,AMBULATORY,INJ INTRALESIONAL >7LESIONS,234.1,175.58
,CPTHCPCS,11976,AMBULATORY,REMOVAL IMPLANTABLE CONTRACEPTIVE CAP,739.5,554.63
,CPTHCPCS,11981,AMBULATORY,INSERT NON-BIODEG DRUG DELIVER IMPLANT,168.1,126.08
,CPTHCPCS,11981,OPS,INSERT DRUG IMPLANT DEVICE,1560,1170
,CPTHCPCS,11982,AMBULATORY,REMOVAL NON-BIODEGRADABLE DRUG DELIVERY IMPLANT,204.4,153.3
,CPTHCPCS,11983,AMBULATORY,RMVL W/RINSJ NON-BIODEGRADABLE DRUG DLVR IMPLT,458.5,343.88
,CPTHCPCS,12001,AMBULATORY,SUTURE SIMPL REPAIR NON FACE <=2.5CM,696.2,522.15
,CPTHCPCS,12001,AMBULATORY,DERMABOND SIMPLE REPAIR NONFACE <=2.5CM,626.6,469.95
,CPTHCPCS,12001,SHARED,REPAIR WOUND <2.5CM,831.6,623.7
,CPTHCPCS,12002,AMBULATORY,SUTURE SIMPLE REPAIR NON FACE 2.6-7.5CM,864.2,648.15
,CPTHCPCS,12002,AMBULATORY,DERMABOND SMPL REPAIR SCALP/NECK/AX/GENIT/TRUNK 2.6-7.5CM,777.8,583.35
,CPTHCPCS,12004,AMBULATORY,SUTURE SIMPL REPAIR NONFACE 7.6-12.5CM,1125.2,843.9
,CPTHCPCS,12004,AMBULATORY,DERMABOND SIMPLE RPR SCALP/NECK/AX/GENIT/TRUNK 7.6-12.5CM,1012.7,759.53
,CPTHCPCS,12005,AMBULATORY,SUTURE SIMPL REPAIR NONFACE 12.6-20CM,1241.1,930.83
,CPTHCPCS,12005,AMBULATORY,DERMABOND SMPL RPR SCALP/NECK/AX/GENIT/TRUNK 12.6-20.0CM,1117,837.75
,CPTHCPCS,12006,AMBULATORY,SUTURE SMPL RPR SCALP/NECK/AX/GENIT/TRUNK 20.1-30.0CM,1370.6,1027.95
,CPTHCPCS,12006,AMBULATORY,DERMABOND SMPL RPR SCALP/NECK/AX/GENIT/TRUNK 20.1-30.0CM,1233.6,925.2
,CPTHCPCS,12007,AMBULATORY,SUTURE SIMPLE REPAIR SCALP/NECK/AX/GENIT/TRUNK >30.0CM,1500,1125
,CPTHCPCS,12007,AMBULATORY,DERMABOND SIMPLE REPAIR SCALP/NECK/AX/GENIT/TRUNK >30.0CM,1350,1012.5
,CPTHCPCS,12011,AMBULATORY,SUTURE SIMPLE REPAIR FACE <=2.5CM,795,596.25
,CPTHCPCS,12011,AMBULATORY,DERMABOND SIMPLE REPAIR FAC <=2.5CM,715.5,536.63
,CPTHCPCS,12013,AMBULATORY,SUTURE SIMPLE REPAIR FACE 2.6-5CM,935.6,701.7
,CPTHCPCS,12013,AMBULATORY,DERMABOND SIMPLE REPAIR F/E/E/N/L/M 2.6CM-5.0 CM,842.1,631.58
,CPTHCPCS,12014,AMBULATORY,SUTURE SIMPL REPAIR FACE 5.1-7.5CM,1195.3,896.48
,CPTHCPCS,12014,AMBULATORY,DERMABOND SIMPLE REPAIR F/E/E/N/L/M 5.1CM-7.5 CM,1075.8,806.85
,CPTHCPCS,12015,AMBULATORY,SUTURE SIMPL REPAIR FACE 7.6-12.5CM,1365.2,1023.9
,CPTHCPCS,12015,AMBULATORY,DERMABOND SIMPLE REPAIR F/E/E/N/L/M 7.6CM-12.5 CM,1228.7,921.53
,CPTHCPCS,12016,AMBULATORY,SUTURE SIMPL REPAIR FACE 12.6-20CM,1531,1148.25
,CPTHCPCS,12016,AMBULATORY,DERMABOND SIMPLE REPAIR F/E/E/N/L/M 12.6CM-20.0 CM,1377.9,1033.43
,CPTHCPCS,12017,AMBULATORY,SUTURE SIMPLE REPAIR F/E/E/N/L/M 20.1CM-30.0 CM,1833.3,1374.98
,CPTHCPCS,12017,AMBULATORY,DERMABOND SIMPLE REPAIR F/E/E/N/L/M 20.1CM-30.0 CM,1650,1237.5
,CPTHCPCS,12018,AMBULATORY,SUTURE SIMPLE REPAIR F/E/E/N/L/M >30.0 CM,2135.6,1601.7
,CPTHCPCS,12018,AMBULATORY,DERMABOND SIMPLE REPAIR F/E/E/N/L/M >30.0 CM,1922.1,1441.58
,CPTHCPCS,12020,AMBULATORY,SIMPLE CLOS WOUND DEHISCENCE,672.5,504.38
,CPTHCPCS,12021,AMBULATORY,CLOSURE OF SPLIT WOUND,959.3,719.48
,CPTHCPCS,12031,AMBULATORY,CLS WND SCLP/AX/TRNK/EXTRM<=2.5CM,672.4,504.3
,CPTHCPCS,12032,AMBULATORY,CLS WND SCLP/AX/TRNK/XTRM2.6-7.5CM,935.2,701.4
,CPTHCPCS,12034,AMBULATORY,CLS WND SCLP/AX/TRNK/XTRM 7.6-12.5CM,1309.1,981.83
,CPTHCPCS,12035,AMBULATORY,CLS WND SCLP/AX/TRNK/XTRM 12.6-20CM,1795.9,1346.93
,CPTHCPCS,12041,AMBULATORY,CLS WND NCK/HND/FT/ANT<=2.5CM,553.8,415.35
,CPTHCPCS,12042,AMBULATORY,CLS WND NCK/HND/FT/GNT2.6-7.5CM,766,574.5
,CPTHCPCS,12044,AMBULATORY,CLS WND NCK/HNDS/FT/GNT 7.6-12.5CM,1446,1084.5
,CPTHCPCS,12045,AMBULATORY,CLS WND NCK/HNDS/FT/GNT 12.6-20CM,1720.5,1290.38
,CPTHCPCS,12051,AMBULATORY,CL WND FCE/EAR/EYLD/NS/LP <2.5CM,833.6,625.2
,CPTHCPCS,12052,AMBULATORY,CL WND FCE/EAR/EYLD/NS/LP 2.6-5CM,980,735
,CPTHCPCS,12053,AMBULATORY,CL WND FCE/EAR/EYLD/NS/LP 5.1-7.5CM,1328.2,996.15
,CPTHCPCS,12054,AMBULATORY,CL WND FCE/EAR/EYLD/NS/LP 7.6-12.5CM,1428.5,1071.38
,CPTHCPCS,12055,AMBULATORY,CL WND FCE/EAR/EYLD/NS/LP 12.6-20CM,1751.5,1313.63
,CPTHCPCS,13100,AMBULATORY,CMPLX REPAIR TRUNK 1.1-2.5CM,885.7,664.28
,CPTHCPCS,13101,AMBULATORY,CMPLX REPAIR TRUNK 2.6-7.5CM,1256.9,942.68
,CPTHCPCS,13102,AMBULATORY,CMPLX REPAIR TRUNK EA ADDTL 5CM (+),300.1,225.08
,CPTHCPCS,13120,AMBULATORY,CMPLX: SCALP/ARM/LEG 1.1-2.5CM,987.1,740.33
,CPTHCPCS,13121,AMBULATORY,REPAIR WOUND/LESION 2.6-7.5CM,1279.3,959.48
,CPTHCPCS,13122,AMBULATORY,REPAIR WOUND/LSN EA ADD'L <=5CM,692.6,519.45
,CPTHCPCS,13131,AMBULATORY,REPAIR WOUND/LESION 1.1-2.5CM,1056.4,792.3
,CPTHCPCS,13132,AMBULATORY,REPAIR WOUND/LESION 2.6-7.5CM,1248.4,936.3
,CPTHCPCS,13133,AMBULATORY,CMPLX:FACE/NCK/AXIL/GEN/HND/FT AD 5CM(+),2450.9,1838.18
,CPTHCPCS,13151,AMBULATORY,CMPLX RPR E/N/E/L 1.1-2.5CM,1735.2,1301.4
,CPTHCPCS,13152,AMBULATORY,CMPLX: EYELID/NOSE/EAR/LIP 2.6-7.5CM,1735.2,1301.4
,CPTHCPCS,13153,AMBULATORY,CMPLX: EYELID/NOSE/EAR/LIP ADDTL 5CM(+),4153.2,3114.9
,CPTHCPCS,15275,AMBULATORY,"APPLICATION OF SKIN SUBSTITUTE GRAFT, 25 SQ CM",4508.6,3381.45
,CPTHCPCS,16000,AMBULATORY,BURN TXMT - 1ST DEGREE LOCAL TXMT ONLY,426,319.5
,CPTHCPCS,16020,AMBULATORY,DRESS/DEBRID P-THICK BURN SM,678.1,508.58
,CPTHCPCS,16025,AMBULATORY,DRESS/DEBRID P-THICK BURN MED,732.2,549.15
,CPTHCPCS,16030,AMBULATORY,DRESS/DEBRID P-THICK BURN LARGE,783.2,587.4
,CPTHCPCS,17000,AMBULATORY,DESTRUCTION PREMALIGNANT 1ST LESION,202,151.5
,CPTHCPCS,17003,AMBULATORY,DESTRUCTION PREMALIGNANT 2-14 LESIONS,167.8,125.85
,CPTHCPCS,17004,AMBULATORY,DEST PREMALIGNANT >=15 LSN,449.1,336.83
,CPTHCPCS,17106,AMBULATORY,DSTRCT PROLIFERATIVE LSN <10SQ CM,629.9,472.43
,CPTHCPCS,17106,OPS,DESTROY SKIN LESIONS <10CM,1300,975
,CPTHCPCS,17107,AMBULATORY,DSTRCT PROLIFERATIVE LSN 10-50SQ CM,771.1,578.33
,CPTHCPCS,17108,AMBULATORY,DSTRCT PROLIFERATIVE >50SQ CM,976.9,732.68
,CPTHCPCS,17110,AMBULATORY,DSRT FLT WRT/MLSC/CNTG/MLA<15,191.6,143.7
,CPTHCPCS,17111,AMBULATORY,DSTR FLT WRT/MLSC/CNTR/MLA=>15,351.4,263.55
,CPTHCPCS,17250,AMBULATORY,CHEMICAL CAUTERIZATION TISSUE,461.6,346.2
,CPTHCPCS,17250,SHARED,CHEM CAUTERIZATION TISSUE,780,585
,CPTHCPCS,17999,AMBULATORY,LASER HAIR REMOVAL,501.3,375.98
,CPTHCPCS,19000,RADIOLOGY,PUNCT ASPIRATION CYST BREAST,986,739.5
,CPTHCPCS,19020,AMBULATORY,MASTOTOMY WITH EXPLORATION OR DRAINAGE OF ABSCESS DEEP,1907.2,1430.4
,CPTHCPCS,19083,RADIOLOGY,BIOPSY BREAST 1ST LESION W/ US GUIDANCE,3350.8,2513.1
,CPTHCPCS,20103,AMBULATORY,EXPLORATION PENETRATING WOUND SPX EXTREMITY,990.6,742.95
,CPTHCPCS,20103,OPS,"EXPLORE WOUND, EXTREMITY",2120,1590
,CPTHCPCS,20206,RADIOLOGY,BIOPSY MUSCLE PCT,1199.1,899.33
,CPTHCPCS,20220,OPS,"BONE BIOPSY, TROCAR/NEEDLE",2100,1575
,CPTHCPCS,20225,OPS,"BONE BIOPSY, TROCAR/NEEDLE",4200,3150
,CPTHCPCS,20500,RADIOLOGY,INJECT SINUS TRACT THERAPEUTIC,1183.5,887.63
,CPTHCPCS,20501,RADIOLOGY,INJECT PROC SINUS TRACT,560.9,420.68
,CPTHCPCS,20520,AMBULATORY,REMOVAL FB IN MUSCLE SIMPLE,760.3,570.23
,CPTHCPCS,20550,AMBULATORY,INJ(S);TENDON SHEATH/LIGAMENT,316.4,237.3
,CPTHCPCS,20550,RADIOLOGY,INJ SNGL TENDON SHEATH/LIGAMENT BILAT,948.4,711.3
,CPTHCPCS,20550,RADIOLOGY,INJ TENDON SHEATH/LIGMT,632.3,474.23
,CPTHCPCS,20551,RADIOLOGY,INJ SGL TENDN ORIGIN/INSERT,632.3,474.23
,CPTHCPCS,20552,SHARED,INJECTION 1-2 MUSCLE GROUPS,321.2,240.9
,CPTHCPCS,20553,PSYCHIATRY,INJECTION 3-4 MUSCLE GROUPS,269.1,201.83
,CPTHCPCS,20555,RADIATION THERAPY,PLCE NEEDLE MUSC/TISSUE FOR RT RAD PX,9617.5,7213.13
,CPTHCPCS,20600,AMBULATORY,ARTHRO ASP/INJ SMALL BURSA W/O US GUIDE,517.2,387.9
,CPTHCPCS,20604,AMBULATORY,ARTHRO ASPIR/INJ SM JOINT/BURSA W/ US GUIDE,635,476.25
,CPTHCPCS,20604,RADIOLOGY,INJ JOINT/BURSA SMALL W/US,2035.8,1526.85
,CPTHCPCS,20605,AMBULATORY,ARTHRO ASP/INJ INTERM JNT/BURSA W/O US GUIDE,562.9,422.18
,CPTHCPCS,20605,AMBULATORY,ED DRAIN/INJECT JOINT/BURSA W/FLUORO,714.9,536.18
,CPTHCPCS,20605,SHARED,ARTHRO ASP/INJ INTMD JNT/BURSA W/O US GUIDE,780,585
,CPTHCPCS,20606,AMBULATORY,ARTHRO ASPIR/INJ INTERMED JOINT/BURSA W/ US GUIDE,713.8,535.35
,CPTHCPCS,20606,RADIOLOGY,INJ JOINT/BURSA INTERMEDIATE W/US,2077.1,1557.83
,CPTHCPCS,20610,AMBULATORY,ARTHRO ASP/INJ MAJOR JNT/BURSA W/O US GUIDE,777.2,582.9
,CPTHCPCS,20610,AMBULATORY,ARTHRO ASP/INJ MAJOR JNT/BURSA W/O US GUIDE BILATERAL,1165.8,874.35
,CPTHCPCS,20610,SHARED,ARTHRO ASP/INJ MAJ JNT/BURSA W/O US GUIDE,853.7,640.28
,CPTHCPCS,20610,AMBULATORY,ARTHRO ASP/INJ MAJOR JNT/BURSA W/O US GUIDE,1165.8,874.35
,CPTHCPCS,20610,AMBULATORY,ARTHRO ASP/INJ MAJOR JNT/BURSA W/O US GUIDE BILATERAL,1048.95,786.71
,CPTHCPCS,20611,AMBULATORY,ARTHRO ASPIR/INJ MAJOR JOINT/BURSA W/ US GUIDE,844,633
,CPTHCPCS,20611,RADIOLOGY,INJ JOINT/BURSA MAJOR W/US,1730.4,1297.8
,CPTHCPCS,20611,RADIOLOGY,IRP INJ JOINT/BURSA MAJOR W/US BILAT,2648.4,1986.3
,CPTHCPCS,20612,AMBULATORY,ASPIRATION/INJ GANGLION CYST,480.4,360.3
,CPTHCPCS,20612,RADIOLOGY,ASP AND/OR INJ GANGLION CYST,530.7,398.03
,CPTHCPCS,20615,RADIOLOGY,ASPIRATION INJEC BONE CYST,2445.3,1833.98
,CPTHCPCS,20670,AMBULATORY,REMOVAL OF IMPLANT,1516.2,1137.15
,CPTHCPCS,20680,AMBULATORY,REMOVAL DEEP IMPLANT,9903.8,7427.85
,CPTHCPCS,20694,OPS,REMOVE BONE FIXATION DEVICE,4500,3375
,CPTHCPCS,20822,AMBULATORY,REPLANTATION OF AMPUTATED FINGER,5744.7,4308.53
,CPTHCPCS,20950,AMBULATORY,MNTR INTERSTITIAL FLUID PRESSURE CMPRT SYNDROME,770.7,578.03
,CPTHCPCS,20982,RADIOLOGY,CT GUIDED BONE TUMOR ABLATION,16975.9,12731.93
,CPTHCPCS,20982,RADIOLOGY,CT GUIDED BONE TUMOR ABLATION,16975.9,12731.93
,CPTHCPCS,20983,RADIOLOGY,IMAGE GUIDED CRYOABLATION,16975.9,12731.93
,CPTHCPCS,20999,RADIOLOGY,OSTEOPLASTY PERCUTANEOUS,7321.7,5491.28
,CPTHCPCS,20999,RADIOLOGY,SCLERO BONE CYST W/ALLOGRAFT,12559.4,9419.55
,CPTHCPCS,20999,RADIOLOGY,SCLERO BONE CYST W/O ALLOGRAFT,11295.7,8471.78
,CPTHCPCS,21079,AMBULATORY,NAM UNILATERAL PACKAGE,8039.4,6029.55
,CPTHCPCS,21079,AMBULATORY,NAM BILATERAL PACKAGE,10049.2,7536.9
,CPTHCPCS,21079,AMBULATORY,NAM REPLACEMENT PACKAGE,2220.3,1665.23
,CPTHCPCS,21079,AMBULATORY,SAM UNILATERAL PACKAGE,10049.2,7536.9
,CPTHCPCS,21079,AMBULATORY,SAM W/O PALATAL PIECE,7705,5778.75
,CPTHCPCS,21079,AMBULATORY,ORAL STENT,2308,1731
,CPTHCPCS,21079,AMBULATORY,SAM UNILATERAL PACKAGE,9639.5,7229.63
,CPTHCPCS,21079,AMBULATORY,SAM W/O PALATAL PIECE,7705,5778.75
,CPTHCPCS,21080,DENTAL,OBTURATOR PACKAGE SIMPLE,6610.8,4958.1
,CPTHCPCS,21080,DENTAL,OBTURATOR PACKAGE MODERATE,8039.4,6029.55
,CPTHCPCS,21080,DENTAL,OBTURATOR PACKAGE COMPLEX,8225,6168.75
,CPTHCPCS,21080,DENTAL,OBTURATOR PACKAGE REPLACEMENT,1371.5,1028.63
,CPTHCPCS,21084,DENTAL,IMPRESSION&CUSTOM PREP SPEECH AID PROSTH,1371.5,1028.63
,CPTHCPCS,21085,DENTAL,IMPRESSION/CUSTOM PREP ORAL SURG SPLINT,3118.8,2339.1
,CPTHCPCS,21089,AMBULATORY,FEEDING AID,999.3,749.48
,CPTHCPCS,21480,AMBULATORY,RESET DISLOCATED JAW,813.9,610.43
,CPTHCPCS,21485,AMBULATORY,CLOSED TX TEMPOROMANDIBULAR DISLC COMP 1ST/SBSQ,1963.5,1472.63
,CPTHCPCS,21899,RADIOLOGY,DRAIN DEEP TISSUE NECKTHORAX,6316.1,4737.08
,CPTHCPCS,23330,AMBULATORY,REMOVE SHOULDER FOREIGN BODY,2792.5,2094.38
,CPTHCPCS,23350,RADIOLOGY,INJ ARTHRO SHOULDER,622.7,467.03
,CPTHCPCS,23350,RADIOLOGY,INJECT ARTHRO SHOULDER BILAT,1270.7,953.03
,CPTHCPCS,23650,AMBULATORY,CLSD TX SHOULDER DISLC W/MANIPULATION W/O ANES,1251.4,938.55
,CPTHCPCS,23655,AMBULATORY,"CLSD TX SHOULDER DISL, W/MANIP W/ANESTH",1458.6,1093.95
,CPTHCPCS,23930,AMBULATORY,I+D UP ARM/ELB DEEP ABC/HEMA,1106.6,829.95
,CPTHCPCS,24220,HCHG PROCEDURE,INJ ARTHRO ELBOW,739.3,554.48
,CPTHCPCS,24220,RADIOLOGY,INJ ARTHRO ELBOW,776.9,582.68
,CPTHCPCS,24220,RADIOLOGY,INJECT ARTHRO ELBOW BILAT,1553.7,1165.28
,CPTHCPCS,24220,HCHG PROCEDURE,INJ ARTHRO ELBOW,1478.6,1108.95
,CPTHCPCS,24341,AMBULATORY,REPAIR TENDON OR MUSCLE UPPER ARM,2071.7,1553.78
,CPTHCPCS,24535,AMBULATORY,CLSD TX SUPRA/TRANS HUMERAL FX W MANI,1026.3,769.73
,CPTHCPCS,24600,AMBULATORY,TX CLSD ELBOW DISLOCATION W/O ANESTHESIA,500,375
,CPTHCPCS,24605,AMBULATORY,TX CLSD ELBOW DISLOCATION W ANESTHESIA,647.7,485.78
,CPTHCPCS,24640,AMBULATORY,CLSD TX NURSEMAID ELBOW W MANIPULATION,92.7,69.53
,CPTHCPCS,24640,AMBULATORY,CLSD TX NURSEMAID ELBOW W/SPLINT/CAST,594.8,446.1
,CPTHCPCS,25246,RADIOLOGY,INJ ARTHRO WRIST,809.9,607.43
,CPTHCPCS,25246,RADIOLOGY,INJECT ARTHRO WRIST BILAT,1652.6,1239.45
,CPTHCPCS,25505,SURGICAL SERVICES,MAST PROC CLOSED REDUCTION RADIAL FRACTURE,1252.7,939.53
,CPTHCPCS,25565,AMBULATORY,CLSD TX RADIAL ULNAR SHFT FX W MANI,703.3,527.48
,CPTHCPCS,25605,AMBULATORY,CLSD TX DISTAL RADIAL FX W MANIPULATION,3510.7,2633.03
,CPTHCPCS,26010,AMBULATORY,DRAINAGE FINGER ABSCESS SIMPLE,389,291.75
,CPTHCPCS,26410,AMBULATORY,REPAIR HAND TENDON W/O FREE GRAFT,2199.2,1649.4
,CPTHCPCS,26418,AMBULATORY,"REPAIR EXTENSOR TENDON, FINGER, W/O GRAFT",1425,1068.75
,CPTHCPCS,26605,AMBULATORY,CLSD TX METACARPAL FX EA W MANIPULATION,498.6,373.95
,CPTHCPCS,26700,AMBULATORY,CLSD TX MCP DISLOCATION W MANI NO ANES,427.1,320.33
,CPTHCPCS,26725,AMBULATORY,CLSD TX PHAL SHFT PROX/MID FX EA W MANI,484.6,363.45
,CPTHCPCS,26770,AMBULATORY,CLSD TX IP JNT DISL SGL W MANI W/O ANES,500,375
,CPTHCPCS,26952,AMBULATORY,AMPUTATION OF FINGER/THUMB LOCAL FLAP,3137.2,2352.9
,CPTHCPCS,27041,RADIOLOGY,BIOPSY SOFT TISSUE PCT,8939.5,6704.63
,CPTHCPCS,27093,RADIOLOGY,INJ ARTHRO HIP W/OUT ANESTH,803,602.25
,CPTHCPCS,27093,RADIOLOGY,INJECT ARTHRO HIP W/O ANESTH BILAT,1606,1204.5
,CPTHCPCS,27095,AMBULATORY,INJ ARTHRO HIP W/ANESTHESIA,890.6,667.95
,CPTHCPCS,27095,AMBULATORY,INJECT ARTHRO HIP W ANESTH BILAT,1781.1,1335.83
,CPTHCPCS,27095,RADIOLOGY,INJ ARTHRO HIP W/ANESTHESIA,915.8,686.85
,CPTHCPCS,27095,RADIOLOGY,INJECT ARTHRO HIP WITH ANESTH BILAT,1831.6,1373.7
,CPTHCPCS,27095,AMBULATORY,INJ ARTHRO HIP W/ANESTHESIA,1708.4,1281.3
,CPTHCPCS,27096,RADIOLOGY,INJECT ARTHRO SACROILIAC JOINT W/GUIDANCE,2037.3,1527.98
,CPTHCPCS,27096,RADIOLOGY,INJECT ARTHRO SACROILIAC JOINT BILAT,4074.5,3055.88
,CPTHCPCS,27250,AMBULATORY,CLSD TX HIP DISLOCATION (TRAUM),1125.4,844.05
,CPTHCPCS,27252,AMBULATORY,TREATMENT HIP DISLOCATION,2617.7,1963.28
,CPTHCPCS,27256,AMBULATORY,TX SPONT HIP DISL W/O ANE/MAN,809.7,607.28
,CPTHCPCS,27275,OPS,MANIPULATION OF HIP JOINT,4770,3577.5
,CPTHCPCS,27299,RADIOLOGY,RFA MUSCULOSKELETAL TISSUE,4285.8,3214.35
