cms_certification_num,payer,code,internal_revenue_code,description,inpatient_outpatient,price,code_disambiguator
20001,GROSS CHARGE,C1751,Px0000410965L,HC KIT PASV 4FR XCELA PICC 55CM,BOTH,2619.0,NONE
20001,GROSS CHARGE,C1894,Px0000420456L,HC INTRODUCER MIC-STICK NIT 4FR MR190421,BOTH,152.0,NONE
20001,GROSS CHARGE,C1894,Px0000420457L,HC INTRODUCER MIC-STICK NIT 5FR MR190521,BOTH,152.0,NONE
20001,GROSS CHARGE,C2618,Px0000426900L,HC KIT NDL K SEEDNET ICEROD 90 PL,BOTH,8438.0,NONE
20001,GROSS CHARGE,C1729,Px0000426969L,HC CATH DRN LOOP STD 12FR 25CM H965104231,BOTH,1259.0,NONE
20001,GROSS CHARGE,NONE,Px0000427708L,HC DRSG GEL MEDIHONEY TB 1.5OZ 31815,BOTH,90.0,NONE
20001,GROSS CHARGE,C1750,Px0000432404L,HC CATHETER PALIDROME 14.5X23,BOTH,3165.0,NONE
20001,GROSS CHARGE,C1750,Px0000432407L,HC CATHETER PALIDROME 14.5X19,BOTH,3165.0,NONE
20001,GROSS CHARGE,C1729,Px0000437457L,HC CATH DRAIN EXODUS SMALL 10F H965104111,BOTH,1259.0,NONE
20001,GROSS CHARGE,C1889,Px0000441100L,HC DEVICE MNTR IAP W/TRNSDC ABVSR,BOTH,744.0,NONE
20001,GROSS CHARGE,NONE,Px0000441108L,HC TRANSDUCER TRIPLE PXVP0550,BOTH,376.0,NONE
20001,GROSS CHARGE,NONE,Px0000448390L,HC POSITIONING WEDGES,BOTH,1519.0,NONE
20001,GROSS CHARGE,NONE,Px0000448632L,HC CATH DRN LOOP STD 14FR 25CM,BOTH,1093.0,NONE
20001,GROSS CHARGE,NONE,Px0000449200L,HC DRAIN LIMITORR,BOTH,3364.0,NONE
20001,GROSS CHARGE,C1876,Px0000449405L,HC STNT BILI SUPERA 5.5MMX120MMX120CM 6FR S55120120P6,BOTH,5800.0,NONE
20001,GROSS CHARGE,C1876,Px0000449406L,HC STNT BILI SUPERA 5.5X150X120C S55150120P6,BOTH,5800.0,NONE
20001,GROSS CHARGE,C1764,Px0000454083L,HC LOOP RECORDER REVEA LNQ11,BOTH,17100.0,NONE
20001,GROSS CHARGE,Q4186,Px0000457174L,HC ALGRFT TISS EPIFIX DISC 14MM GS5140,BOTH,853.0,NONE
20001,GROSS CHARGE,Q4186,Px0000457175L,HC ALGRFT TISS EPIFIX 2X3CM GS5230,BOTH,1039.0,NONE
20001,GROSS CHARGE,Q4186,Px0000457176L,HC ALGRFT TISS EPIFIX 4X4CM GS5440,BOTH,1668.0,NONE
20001,GROSS CHARGE,Q4186,Px0000457177L,HC ALGRFT TISS EPIFIX 5X6CM GS5560,BOTH,1039.0,NONE
20001,GROSS CHARGE,NONE,Px0000457239L,HC NDL BIOP COAX BLU 16GX20CM CA1620,BOTH,421.0,NONE
20001,GROSS CHARGE,C1876,Px0000457993L,HC STENT CRNRY REBEL MR 3.00X32,BOTH,3400.0,NONE
20001,GROSS CHARGE,C1751,Px0000460094L,HC CATH PICC PWR 3CG DL 5FR MAX 1295108FD,BOTH,1871.0,NONE
20001,GROSS CHARGE,C2618,Px0000465530L,HC NDL CRYOABLATION ICEROD 1.5 CX FPRPR3533,BOTH,8125.0,NONE
20001,GROSS CHARGE,NONE,Px0000465616L,HC CARTRIDGE SNAP 125MMHG,BOTH,1278.0,NONE
20001,GROSS CHARGE,NONE,Px0000468318L,HC NDL SET EZ-IO W/STBL 45MM 9079PVC005,BOTH,1315.0,NONE
20001,GROSS CHARGE,C1751,Px0000500719L,HC BARD PICC SV MAX 3FR SL,BOTH,1482.0,NONE
20001,GROSS CHARGE,C1751,Px0000512653L,HC CATH EP 7LUM W/SVO2 8FRX110CM,BOTH,2146.0,NONE
20001,GROSS CHARGE,Q4137,Px0000515129L,"HC MEMBRANE, AMNIOTIC, 1.5CM X 1.5CM",BOTH,5099.0,NONE
20001,GROSS CHARGE,Q4137,Px0000515130L,"HC MEMBRANE, AMNIOTIC, 2CM X 3CM",BOTH,6489.0,NONE
20001,GROSS CHARGE,Q4137,Px0000515131L,"HC MEMBRANE, AMNIOTIC 4CM X 4CM",BOTH,6934.0,NONE
20001,GROSS CHARGE,Q4137,Px0000515132L,"HC MEMBRANE, AMNIOTIC 4CM X 8CM",BOTH,8208.0,NONE
20001,GROSS CHARGE,Q4137,Px0000515133L,"HC MEMBRANE, AMNIOTIC 10CM X 10CM",BOTH,12495.0,NONE
20001,GROSS CHARGE,Q4186,Px0000546501L,HC ALGRFT TISS EPIFIX 18MM DISK GS5180,BOTH,1351.0,NONE
20001,GROSS CHARGE,Q4186,Px0000546502L,HC ALGRFT TISS EPIFIX 2X2CM GS5220,BOTH,1900.0,NONE
20001,GROSS CHARGE,Q4186,Px0000546503L,HC ALGRFT TISS EPIFIX 2X4CM GS5240,BOTH,919.0,NONE
20001,GROSS CHARGE,Q4186,Px0000546504L,HC ALGRFT TISS EPIFIX 3X4CM,BOTH,1080.0,NONE
20001,GROSS CHARGE,Q4186,Px0000546505L,HC ALGRFT TISS EPFIX 7X7CM,BOTH,1039.0,NONE
20001,GROSS CHARGE,Q4186,Px0000546506L,HC MESH EPFIX 3.5 X 3.5 CM,BOTH,917.0,NONE
20001,GROSS CHARGE,Q4186,Px0000546507L,HC MESH EPFIX 4X 4.5 CM ES4400,BOTH,663.0,NONE
20001,GROSS CHARGE,NONE,Px0000575619L,HC NDL COAXIAL BIOP ACHIEVE 18GX6CM A186,BOTH,384.0,NONE
20001,GROSS CHARGE,NONE,Px0000591232L,HC TUBE JEJU G-JET 14FX1.5CMX45CM,BOTH,3793.0,NONE
20001,GROSS CHARGE,C1751,Px0000608818L,HC CATH IV ACCUCATH 18G 2.25 AC0182250,BOTH,336.0,NONE
20001,GROSS CHARGE,A4648,Px0000610497L,HC MARKER VISICOIL .50MM GOLD,BOTH,1922.0,NONE
20001,GROSS CHARGE,C1751,Px0000613236L,HC CATH IV ACCUCATH 22G 1.25 AC0221250,BOTH,209.0,NONE
20001,GROSS CHARGE,NONE,Px0000613237L,HC CATH IV ACCUCATH 20G 1.25,BOTH,209.0,NONE
20001,GROSS CHARGE,C1751,Px0000613240L,HC CATH IV ACCUCATH 20G 2.25 AC0202250,BOTH,399.0,NONE
20001,GROSS CHARGE,NONE,Px0000613333L,HC SOLEX 7 INRAVASCULAR EXCHG CATH,BOTH,6358.0,NONE
20001,GROSS CHARGE,C1751,Px0000623259L,HC CATH CV POWER POLY MDL SL 4FR P4154108D,BOTH,1226.0,NONE
20001,GROSS CHARGE,NONE,Px0000623662L,HC BRDG DRSNG KIT SNAP FOAM 15CMX15CM,BOTH,415.0,NONE
20001,GROSS CHARGE,NONE,Px0000623664L,HC BRDG DRSNG SNAP SECURING FOAM 14CMX11CM,BOTH,571.0,NONE
20001,GROSS CHARGE,NONE,Px0000625021L,HC INST CORE BIOP MARQUEE DSP 16G,BOTH,498.0,NONE
20001,GROSS CHARGE,NONE,Px0000637171L,HC TRAY TRACH CIAG BLU RH G2 ADV,BOTH,3589.0,NONE
20001,GROSS CHARGE,NONE,Px0000638029L,HC CATH ICY INTVASC HME IC-38,BOTH,5749.0,NONE
20001,GROSS CHARGE,NONE,Px0000638781L,HC KIT MARQUEE W/COAX 14GAX10CM,BOTH,498.0,NONE
20001,GROSS CHARGE,Q4196,Px0000642890L,HC PURAPLY AM 5 X 5 PURAPLYAMCOM5X5,BOTH,959.0,NONE
20001,GROSS CHARGE,Q4196,Px0000642891L,HC PURAPLY AM 2 X 2,BOTH,1729.0,NONE
20001,GROSS CHARGE,Q4196,Px0000642892L,HC PURAPLY AM 2 X 4 PURAPLYAMCOM2X4,BOTH,1037.0,NONE
20001,GROSS CHARGE,Q4196,Px0000642893L,HC PURAPLY AM 6 X 9 PURAPLYAMCOM6X9,BOTH,876.0,NONE
20001,GROSS CHARGE,A4648,Px0000659890L,HC MARKER VISICOIL 0.50MM 1CM,BOTH,1337.0,NONE
20001,GROSS CHARGE,A4648,Px0000664460L,HC REFLECTOR MARKER SAVI SCOUT 7.5CM SSR7501,BOTH,3468.0,NONE
20001,GROSS CHARGE,A4648,Px0000664461L,HC REFLECTOR MARKER SAVI SCOUT 10CM SSR1001,BOTH,3468.0,NONE
20001,GROSS CHARGE,C1751,Px0000666400L,HC KIT CATH CVC DL 4FRX5CM,BOTH,424.0,NONE
20001,GROSS CHARGE,C1751,Px0000666457L,HC KIT CVC DL ANTIMIC 4FRX5CM CDC22402X1A,BOTH,996.0,NONE
20001,GROSS CHARGE,NONE,Px0000668534L,HC PICO 10X30 INCH,BOTH,208.0,NONE
20001,GROSS CHARGE,NONE,Px0000668535L,HC PICO 10X40 INCH,BOTH,208.0,NONE
20001,GROSS CHARGE,C1751,Px0000676835L,HC KIT CATH BIOFLO MST 45CM 3F,BOTH,1291.0,NONE
20001,GROSS CHARGE,C1751,Px0000679403L,HC KT CATH IV ANTIMIC 5ML 10CM20G,BOTH,872.0,NONE
20001,GROSS CHARGE,Q4133,Px0000682559L,HC ALGRFT GRAFIX PRIME PLS 16MM PS13016,BOTH,1991.0,NONE
20001,GROSS CHARGE,Q4133,Px0000682560L,HC ALGRFT GRAFIX PRIME PLS 1.5X2CM,BOTH,2360.0,NONE
20001,GROSS CHARGE,Q4133,Px0000682561L,HC ALGRFT GRAFIX PRIME PLS 2X3CM PS13023,BOTH,1529.0,NONE
20001,GROSS CHARGE,Q4133,Px0000682562L,HC ALGRFT GRAFIX PRIME PLS 3X3CM PS13033,BOTH,1153.0,NONE
20001,GROSS CHARGE,Q4133,Px0000682563L,HC ALGRFT GRAFIX PRIME PLS 3X4CM PS13034,BOTH,934.0,NONE
20001,GROSS CHARGE,NONE,Px0000712647L,HC KIT BIOP 10CM 18GA MQK1810,BOTH,498.0,NONE
20001,GROSS CHARGE,C1751,Px0000717873L,HC TRAY CATH PICC PROVENA DL 4FR,BOTH,2318.0,NONE
20001,GROSS CHARGE,C1751,Px0000717874L,HC TRAY CATH PICC PROVENA SL 3FR,BOTH,2261.0,NONE
20001,GROSS CHARGE,C1751,Px0000717893L,HC CATH INTVASC ACCUCATH 20G 1.25 AC1201250,BOTH,192.0,NONE
20001,GROSS CHARGE,C1751,Px0000717894L,HC CATH INTVASC ACCUCATH 20G 2.25 AC1202250,BOTH,384.0,NONE
20001,GROSS CHARGE,NONE,Px00012010001,HC R&B-SEMI-PRIVATE,BOTH,3952.0,NONE
20001,GROSS CHARGE,NONE,Px00012010002,HC R&B-SEMI-PRIVATE WAITING FOR REHAB,BOTH,3659.0,NONE
20001,GROSS CHARGE,NONE,Px00012010011,HC R&B-SEMI-PRIVATE ISOLATION,BOTH,9793.0,NONE
20001,GROSS CHARGE,NONE,Px00012010018,HC R&B-SEMI-PRIVATE SPECIAL CARE,BOTH,9793.0,NONE
20001,GROSS CHARGE,NONE,Px00012110001,HC R&B-SEMI-PRIVATE MED/SURG GYN,BOTH,8545.0,NONE
20001,GROSS CHARGE,NONE,Px00012210003,HC R&B-SEMI-PRIVATE OB HIGH RISK,BOTH,8545.0,NONE
20001,GROSS CHARGE,NONE,Px00012310001,HC R&B-SEMI-PRIVATE PEDIATRIC,BOTH,5916.0,NONE
20001,GROSS CHARGE,NONE,Px00012310002,HC R&B-SEMI-PRIVATE PEDIATRIC ISOLATION,BOTH,9793.0,NONE
20001,GROSS CHARGE,NONE,Px00012310003,HC R&B SEMI PRIVATE PEDIATRIC INTERMEDIATE,BOTH,8297.0,NONE
20001,GROSS CHARGE,NONE,Px00012310004,HC R&B SEMI PRIVATE PEDIATRIC INTERMEDIATE W/TELE,BOTH,9508.0,NONE
20001,GROSS CHARGE,NONE,Px00012410001,HC R&B-SEMI-PRIVATE PSYCHIATRIC,BOTH,7240.0,NONE
20001,GROSS CHARGE,NONE,Px00012710001,HC R&B-SEMI-PRIVATE ONCOLOGY,BOTH,8545.0,NONE
20001,GROSS CHARGE,NONE,Px00012810001,HC R&B-SEMI-PRIVATE REHAB,BOTH,4923.0,NONE
20001,GROSS CHARGE,NONE,Px00017010001,HC R&B NURSERY ROUTINE CARE,BOTH,1854.0,NONE
20001,GROSS CHARGE,NONE,Px00017110001,HC R&B NURSERY/LEVEL 1,BOTH,5280.0,NONE
20001,GROSS CHARGE,NONE,Px00017110002,HC R&B NURSERY/LEVEL 1 BOARDER,BOTH,3842.0,NONE
20001,GROSS CHARGE,NONE,Px00017210001,HC R&B NURSERY/LEVEL 2,BOTH,10509.0,NONE
20001,GROSS CHARGE,NONE,Px00017310001,HC R&B NURSERY/LEVEL 3,BOTH,12598.0,NONE
20001,GROSS CHARGE,NONE,Px00017410001,HC R&B NURSERY/LEVEL 4,BOTH,15160.0,NONE
20001,GROSS CHARGE,NONE,Px00019110001,HC R&B SUBACUTE CARE/LEVEL 1,BOTH,1967.0,NONE
20001,GROSS CHARGE,NONE,Px00020010001,HC INTENSIVE CARE,BOTH,13100.0,NONE
20001,GROSS CHARGE,NONE,Px00020010005,HC INTENSIVE CARE 2:1,BOTH,15049.0,NONE
20001,GROSS CHARGE,NONE,Px00020010011,HC R&B-ICU ISOLATION,BOTH,13100.0,NONE
20001,GROSS CHARGE,NONE,Px00020310001,HC INTENSIVE CARE PEDIATRIC,BOTH,8419.0,NONE
20001,GROSS CHARGE,NONE,Px00020310002,HC INTENSIVE CARE PEDIATRIC 1:2,BOTH,11034.0,NONE
20001,GROSS CHARGE,NONE,Px00020310003,HC INTENSIVE CARE PEDIATRIC 1:1,BOTH,12718.0,NONE
20001,GROSS CHARGE,NONE,Px00020310004,HC INTENSIVE CARE PEDIATRIC 1:3,BOTH,9648.0,NONE
20001,GROSS CHARGE,NONE,Px00020310005,HC INTENSIVE CARE PEDIATRIC 2:1,BOTH,14611.0,NONE
20001,GROSS CHARGE,NONE,Px00020610001,HC INTENSIVE CARE INTERMEDIATE,BOTH,8672.0,NONE
20001,GROSS CHARGE,NONE,Px00020610002,HC INTENSIVE CARE INTERMEDIATE W/TELEMETRY,BOTH,6004.0,NONE
20001,GROSS CHARGE,NONE,Px00020910001,HC CORONARY CARE,BOTH,11365.0,NONE
20001,GROSS CHARGE,NONE,Px00020910002,HC STEP DOWN 1:3,BOTH,9937.0,NONE
20001,GROSS CHARGE,NONE,Px00025010001,HC PENTAMIDINE (MED CHARGE),BOTH,397.0,NONE
20001,GROSS CHARGE,M0243,Px00026000002,HC CASIRIVIMAB IMDEVIMAB INFUSION OR INJECTION ADMIN M0243,BOTH,940.0,NONE
20001,GROSS CHARGE,M0245,Px00026000003,HC BAMLANIVIMAB AND ETESEVIMA INFUSION ADMIN M0245,BOTH,977.0,NONE
20001,GROSS CHARGE,36591,Px00026010005,HC BLOOD DRAW FROM IMPLANTED PORT CDM,BOTH,613.0,NONE
20001,GROSS CHARGE,36592,Px00026010006,HC BLOOD DRAW PICC OR NONIMPLANTED CENTRAL LINE CDM,BOTH,510.0,NONE
20001,GROSS CHARGE,96360,Px00026010007,HC IV HYDRATION INITIAL HR,BOTH,976.0,NONE
20001,GROSS CHARGE,96361,Px00026010008,HC IV HYDRATION EA ADDL HR,BOTH,213.0,NONE
20001,GROSS CHARGE,96365,Px00026010009,HC IV INFUSION INITIAL HR,BOTH,976.0,NONE
20001,GROSS CHARGE,96366,Px00026010010,HC IV INFUSION EA ADDL HR,BOTH,213.0,NONE
20001,GROSS CHARGE,96367,Px00026010011,HC IV INFUSION SEQUENTIAL HR,BOTH,213.0,NONE
20001,GROSS CHARGE,96368,Px00026010012,HC IV INFUSION CONCURRENT,BOTH,213.0,NONE
20001,GROSS CHARGE,96523,Px00026010020,HC IV THERAPY - IRRIG VAD (SOLE PROC),BOTH,267.0,NONE
20001,GROSS CHARGE,96360,Px00026010024,HC INFUSION HYDRATION 1ST HR,BOTH,976.0,NONE
20001,GROSS CHARGE,96361,Px00026010025,HC INFUSION HYDRATION EA ADD HR,BOTH,213.0,NONE
20001,GROSS CHARGE,36410,Px00026010033,HC VNPNXR 3 YEARS/> PHYS/QHP SKILL - INSERTION MIDLINE 3 YR/>,BOTH,443.0,NONE
20001,GROSS CHARGE,NONE,Px00027010014,HC BONE NEEDLE BX,BOTH,342.0,NONE
20001,GROSS CHARGE,NONE,Px00027010015,HC DRAIN CATHS,BOTH,382.0,NONE
20001,GROSS CHARGE,NONE,Px00027010016,HC PNEUMOTHORAX KIT,BOTH,486.0,NONE
20001,GROSS CHARGE,A4425,Px00027010017,HC - POUCH W/CLIP NO FIL (EXT WEAR),BOTH,14.0,NONE
20001,GROSS CHARGE,NONE,Px00027010018,HC AQUACEL AG DSG RIBBON,BOTH,112.0,NONE
20001,GROSS CHARGE,A6209,Px00027010019,HC - FOAM DSGW/O ADH 16 SQ IN OR LESS,BOTH,32.0,NONE
20001,GROSS CHARGE,A6234,Px00027010020,HC - HYDROCOLLOID DSG 16IN W/O ADH,BOTH,94.0,NONE
20001,GROSS CHARGE,A6253,Px00027010021,HC - EXU DRY SPECIALTY ABS DSG NONADH,BOTH,24.0,NONE
20001,GROSS CHARGE,A6257,Px00027010022,HC - TRANSPARENT FILM 16 SQ IN OR LESS,BOTH,18.0,NONE
20001,GROSS CHARGE,A6449,Px00027010025,HC ACE BANDAGE,BOTH,34.0,NONE
20001,GROSS CHARGE,A6457,Px00027010027,HC - OR TUBULAR DSG ANY SIZE PER YARD,BOTH,5.0,NONE
20001,GROSS CHARGE,NONE,Px00027010028,HC - DARBY SHOE (ANY SIZE),BOTH,71.0,NONE
20001,GROSS CHARGE,NONE,Px00027010029,HC - DRESSING SUPPLIES (IE-KERLIX),BOTH,23.0,NONE
20001,GROSS CHARGE,NONE,Px00027010030,HC - STOMAHESIVE POWDER,BOTH,32.0,NONE
20001,GROSS CHARGE,NONE,Px00027010031,HC - HIGH COMPRESSION BANDAGE,BOTH,83.0,NONE
20001,GROSS CHARGE,NONE,Px00027010037,HC - INTUBATION SUPPLY CHARGE,BOTH,285.0,NONE
20001,GROSS CHARGE,NONE,Px00027010050,HC - PNEUMOTHORAX PROCEDURE TRAY,BOTH,750.0,NONE
20001,GROSS CHARGE,NONE,Px00027010068,HC - CONTINUOUS PASSIVE MOTION,BOTH,1686.0,NONE
20001,GROSS CHARGE,A6025,Px00027010082,HC - MEPITEL - SILICONE DSG,BOTH,90.0,NONE
20001,GROSS CHARGE,A6196,Px00027010083,HC - ALGINATE/FIBER GEL 16 SQ OR LESS,BOTH,28.0,NONE
20001,GROSS CHARGE,A6196,Px00027010084,HC - FIBERGEL/AQUACEL/ACTICOAT 4X4,BOTH,103.0,NONE
20001,GROSS CHARGE,A6199,Px00027010085,HC - ALGINATE/FIBER GEL PER 6 INCHES,BOTH,38.0,NONE
20001,GROSS CHARGE,A6207,Px00027010086,HC - CONTACT LAYER B/T 16 & 48 SQ IN,BOTH,46.0,NONE
20001,GROSS CHARGE,A6212,Px00027010087,HC FOAM DSG 16SQ IN OR LESS W/ ADH,BOTH,32.0,NONE
20001,GROSS CHARGE,A6213,Px00027010088,HC FOAM DSG 16SQ-48 W/ADH,BOTH,44.0,NONE
20001,GROSS CHARGE,A6242,Px00027010089,HC - HYDROGEL DSG SZ 16 OR LESS W/O AD,BOTH,47.0,NONE
20001,GROSS CHARGE,A6243,Px00027010090,HC - HYDROGEL DSG SZ 16- 48 SQ W/O AD,BOTH,45.0,NONE
20001,GROSS CHARGE,A6248,Px00027010091,HC - HYDROGEL PER FL OZ,BOTH,23.0,NONE
20001,GROSS CHARGE,A6456,Px00027010092,HC - ZINC PASTE IMPREGNATED BDG/ YARD,BOTH,69.0,NONE
20001,GROSS CHARGE,NONE,Px00027010095,HC - XEROFORM,BOTH,7.0,NONE
20001,GROSS CHARGE,NONE,Px00027010105,HC - PICC SUPPLIES,BOTH,877.0,NONE
20001,GROSS CHARGE,A4367,Px00027010124,HC - BELT,BOTH,32.0,NONE
20001,GROSS CHARGE,A4385,Px00027010125,HC - EAKIN SEAL,BOTH,21.0,NONE
20001,GROSS CHARGE,A4409,Px00027010126,HC - MOLDABLE WAFER,BOTH,13.0,NONE
20001,GROSS CHARGE,NONE,Px00027010141,HC PROLACTA (PER ML),BOTH,26.0,NONE
20001,GROSS CHARGE,NONE,Px00027010142,HC NITRIC OXIDE THERAPY HOURLY,BOTH,557.0,NONE
20001,GROSS CHARGE,NONE,Px00027010144,HC HFJET CIRCUIT,BOTH,926.0,NONE
20001,GROSS CHARGE,NONE,Px00027010145,HC HFOV CIRCUIT,BOTH,793.0,NONE
20001,GROSS CHARGE,NONE,Px00027010146,HC EFLOW HANDSET,BOTH,577.0,NONE
20001,GROSS CHARGE,NONE,Px00027010147,HC EDI CATHETER,BOTH,918.0,NONE
20001,GROSS CHARGE,NONE,Px00027010247,HC PROLACTA CREAM (PER ML),BOTH,62.0,NONE
20001,GROSS CHARGE,NONE,Px00027010248,HC DONOR MILK (PER ML),BOTH,2.0,NONE
20001,GROSS CHARGE,A4550,Px00027210024,HC OPTIME SHELL 272 A4550,BOTH,341.0,NONE
20001,GROSS CHARGE,NONE,Px00027210098,HC BIOPSY FORCEPS,BOTH,2012.0,NONE
20001,GROSS CHARGE,NONE,Px00027210109,HC COAXIAL ACHIEVE BX NEEDLE,BOTH,336.0,NONE
20001,GROSS CHARGE,NONE,Px00027210110,HC CRYO ABLATION NEEDLE,BOTH,2148.0,NONE
20001,GROSS CHARGE,NONE,Px00027210111,HC DRAIN CATHS MULTIPURPOSE,BOTH,336.0,NONE
20001,GROSS CHARGE,NONE,Px00027210113,HC MICROWAVE ABLATION NEEDLE,BOTH,3333.0,NONE
20001,GROSS CHARGE,NONE,Px00027210115,HC PNEUMOTHORAX KIT,BOTH,486.0,NONE
20001,GROSS CHARGE,NONE,Px00027210116,HC BONE NEEDLE BX 16G,BOTH,271.0,NONE
20001,GROSS CHARGE,A4648,Px00027210500,HC CLIP TISSUE MARKER,BOTH,1171.0,NONE
20001,GROSS CHARGE,A4406,Px00027410112,HC - OSTOMY PASTE-PECTIN (ADAPT) TUBE,BOTH,55.0,NONE
20001,GROSS CHARGE,A5063,Px00027410113,HC - DRAINABLE POUCH REG OUTPUT,BOTH,16.0,NONE
20001,GROSS CHARGE,L3002,Px00027410117,HC - REMOVABLE FOOT INSERT PLASTAZOID,BOTH,65.0,NONE
20001,GROSS CHARGE,L3671,Px00027410235,HC SO  SHLDR CAP  NO JOINTS  CSTM,BOTH,1065.0,NONE
20001,GROSS CHARGE,L3702,Px00027410236,HC EO  NO JOINTS  CUSTOM,BOTH,674.0,NONE
20001,GROSS CHARGE,L3763,Px00027410237,HC EWHO RIGID NO JOINTS  CUSTOM,BOTH,879.0,NONE
20001,GROSS CHARGE,L3764,Px00027410238,HC EWHO  W/JOINTS  W/BANDS  CSTM,BOTH,1065.0,NONE
20001,GROSS CHARGE,L3765,Px00027410239,HC EWHFO  RIGID  NO JOINTS  CSTM,BOTH,879.0,NONE
20001,GROSS CHARGE,L3806,Px00027410240,HC WHFO  W/JOINTS  W/BANDS  CSTM,BOTH,674.0,NONE
20001,GROSS CHARGE,L3808,Px00027410241,HC WHFO RIGID  NO JOINTS CUSTOM,BOTH,674.0,NONE
20001,GROSS CHARGE,L3905,Px00027410242,HC WHO  W/JOINTS  W/BANDS  CSTM,BOTH,674.0,NONE
20001,GROSS CHARGE,L3913,Px00027410243,HC HFO  NO JOINTS  CUSTOM,BOTH,674.0,NONE
20001,GROSS CHARGE,L3919,Px00027410244,HC HO  NO JOINTS  CUSTOM,BOTH,674.0,NONE
20001,GROSS CHARGE,L3921,Px00027410245,HC HFO W/JOINTS  W/BANDS  CUSTOM,BOTH,674.0,NONE
20001,GROSS CHARGE,L3933,Px00027410246,HC FO  NO JOINTS  CUSTOM,BOTH,240.0,NONE
20001,GROSS CHARGE,L3935,Px00027410247,HC FO  W/JOINTS  CUSTOM,BOTH,240.0,NONE
20001,GROSS CHARGE,L3906,Px00027410269,HC WHO NO JOINTS CUSTOM,BOTH,674.0,NONE
20001,GROSS CHARGE,C1751,Px00027810157,HC - MICRO CATHETER,BOTH,3456.0,NONE
20001,GROSS CHARGE,C1717,Px00027810509,HC BRACHYTX SOURCE NS HDR IR-192,BOTH,1104.0,NONE
20001,GROSS CHARGE,C1725,Px00027910018,HC - BSI PTA BALLOON,BOTH,1007.0,NONE
20001,GROSS CHARGE,C1725,Px00027910024,HC - BARD PTA BALLOON CONQUEST,BOTH,1647.0,NONE
20001,GROSS CHARGE,C1751,Px00027910051,HC - IR TERUMO MICRO GUIDE,BOTH,2687.0,NONE
20001,GROSS CHARGE,C2625,Px00027910137,HC STENT PLASTIC,BOTH,422.0,NONE
20001,GROSS CHARGE,C1887,Px00027910155,HC MICROCATH SUPERSELECTIVE,BOTH,2251.0,NONE
20001,GROSS CHARGE,C1766,Px00027910159,HC BIO MOBICATH SHEATH D140011,BOTH,4169.0,NONE
20001,GROSS CHARGE,C1725,Px00027910165,HC BLN FOX SV - 83964-02,BOTH,1290.0,NONE
20001,GROSS CHARGE,C1769,Px00027910188,HC DIAG GW EA - LEVEL 2,BOTH,647.0,NONE
20001,GROSS CHARGE,C1769,Px00027910196,HC VENTURA GW,BOTH,3797.0,NONE
20001,GROSS CHARGE,C1892,Px00027910197,HC PP SHEATH SAFESHEATH,BOTH,293.0,NONE
20001,GROSS CHARGE,89050,Px00030000003,HC CELL COUNT MISCELLANEOUS BODY FLUIDS #,BOTH,311.0,NONE
20001,GROSS CHARGE,89051,Px00030000004,HC CELL COUNT MISC BODY FLUIDS W/DIFFERENTIAL COUNT #,BOTH,311.0,NONE
20001,GROSS CHARGE,89060,Px00030000006,HC CRYSTAL ID LIGHT MICROSCOPY ALYS TISS/ANY FLUID #,BOTH,156.0,NONE
20001,GROSS CHARGE,89050,Px00030000007,HC CELL COUNT MISCELLANEOUS BODY FLUIDS #,BOTH,311.0,NONE
20001,GROSS CHARGE,89051,Px00030000008,HC CELL COUNT MISC BODY FLUIDS W/DIFFERENTIAL COUNT #,BOTH,311.0,NONE
20001,GROSS CHARGE,89051,Px00030000010,HC CELL COUNT MISC BODY FLUIDS W/DIFFERENTIAL COUNT #,BOTH,311.0,NONE
20001,GROSS CHARGE,89051,Px00030000011,HC CELL COUNT MISC BODY FLUIDS W/DIFFERENTIAL COUNT #,BOTH,311.0,NONE
20001,GROSS CHARGE,36415,Px00030010004,HC BLOOD DRAW VENIPUNCTURE,BOTH,30.0,NONE
20001,GROSS CHARGE,36415,Px00030010005,HC ROUTINE VENIPUNCTURE - REFERRAL DRAW FEE,BOTH,34.0,NONE
20001,GROSS CHARGE,36415,Px00030010007,HC ROUTINE VENIPUNCTURE - REFERRAL PROCESSING,BOTH,53.0,NONE
20001,GROSS CHARGE,36415,Px00030010008,HC ROUTINE VENIPUNCTURE - REFERRAL SHIPPING,BOTH,86.0,NONE
20001,GROSS CHARGE,36415,Px00030010009,HC ROUTINE VENIPUNCTURE - COLLECTION VENOUS BLD,BOTH,30.0,NONE
20001,GROSS CHARGE,36415,Px00030010010,HC ROUTINE VENIPUNCTURE - IVT VENIP LAB DRAW,BOTH,43.0,NONE
20001,GROSS CHARGE,36416,Px00030010011,HC CAPILLARY BLOOD DRAW,BOTH,58.0,NONE
20001,GROSS CHARGE,36416,Px00030010012,HC CAPILLARY BLOOD DRAW - FINGERSTICK,BOTH,58.0,NONE
20001,GROSS CHARGE,36600,Px00030010013,HC WITHDRAWAL OF ARTERIAL BLOOD,BOTH,418.0,NONE
20001,GROSS CHARGE,81401,Px00030010043,HC SPINAL MUSCULAR ATROPHY DNA,BOTH,739.0,NONE
20001,GROSS CHARGE,81331,Px00030010044,HC SNRPN UBE3A METHYLATION ANALYSIS,BOTH,1059.0,NONE
